Id,SalePrice
2735,134718.65063288144
2736,134294.83924955226
2737,115996.3811975522
2738,150733.81861967046
2739,160119.72221892045
2740,142079.93473402376
2741,143772.3027312709
2742,158667.35594641924
2743,142480.37189098092
2744,148081.5863016126
2745,141603.3999841913
2746,125543.48184737196
2747,146165.22018432652
2748,103830.62382759181
2749,121092.00256478085
2750,133965.9870959028
2751,119090.90237578524
2752,213959.70013588716
2753,138757.5823794754
2754,176037.54908897143
2755,137735.15593224607
2756,82727.46878517991
2757,80184.56227008719
2758,71830.72462351863
2759,137668.18590640312
2760,117488.5770931224
2761,139367.52470549077
2762,149992.508928547
2763,172618.36709042088
2764,121472.37732597525
2765,214996.23392075053
2766,133108.09589915743
2767,89100.61719087196
2768,138778.67547193624
2769,138773.51468023763
2770,145276.99025005198
2771,113714.5533121045
2772,112169.13860555518
2773,146308.81339476438
2774,146398.39629107804
2775,112977.93824392265
2776,139470.55298673708
2777,140850.72653495907
2778,111678.90425545923
2779,121753.94994294485
2780,120913.88539925507
2781,100241.04877471543
2782,97494.72215733002
2783,86226.36928404596
2784,121474.07620306192
2785,145735.43555510402
2786,65511.1042367449
2787,122425.63694585083
2788,77024.77416340112
2789,173628.96247345995
2790,99126.26980113766
2791,122517.36057519034
2792,74345.91476247022
2793,144863.42968994647
2794,92826.96678091821
2795,123928.33285377089
2796,98475.30450285312
2797,199265.47880022996
2798,104492.8945708822
2799,95622.38546830836
2800,82792.86732304658
2801,119700.26408810542
2802,127885.48148188932
2803,179603.84874595053
2804,140898.69871910714
2805,101230.99134881474
2806,104914.21841826921
2807,156603.15012870065
2808,131830.55979096305
2809,125566.61332304799
2810,138405.5723377852
2811,148598.90988876976
2812,139921.28008458138
2813,200621.07934375797
2814,179611.2719392132
2815,101131.3844776874
2816,221214.6672928268
2817,128837.14733552198
2818,116590.11571037474
2819,157818.63548266687
2820,131849.5424969578
2821,115523.0253797549
2822,168728.79601377386
2823,277008.7675128079
2824,159263.23526181732
2825,133260.30331412167
2826,130834.9892974091
2827,151146.52824816087
2828,260779.08046898685
2829,203511.70248007652
2830,245911.79498078232
2831,183458.85082670482
2832,230841.3800769039
2833,298341.3074972479
2834,210461.0377500469
2835,229273.3917328662
2836,190123.64872967804
2837,172679.34369651933
2838,150346.37657424572
2839,175326.44907138223
2840,193208.5135433588
2841,203425.64432777083
2842,213172.8344178202
2843,133273.54685999383
2844,148634.00636014485
2845,116586.83458900156
2846,205502.13158611805
2847,180607.34457279256
2848,208173.16964593827
2849,213969.5671236348
2850,283011.82642885094
2851,224387.87460988556
2852,238787.99196977777
2853,223433.19877711276
2854,146795.54802425316
2855,202585.4551231024
2856,201619.3187384011
2857,191046.6308843065
2858,190922.00562716165
2859,108104.54076034583
2860,129845.41407946381
2861,138403.0553106554
2862,201374.23351685057
2863,119048.22216535234
2864,261902.87949035288
2865,135204.500674835
2866,199243.25203623946
2867,99745.09157712942
2868,115021.0154898694
2869,120603.50811624984
2870,125702.22271328476
2871,96168.88954399167
2872,57570.81290072349
2873,102062.53350277116
2874,121737.43253084601
2875,131381.32889125013
2876,139620.82080805767
2877,129038.60332308037
2878,154183.35784878946
2879,128447.31375972928
2880,120119.24492671822
2881,132476.56024237507
2882,135654.3259781765
2883,178480.65334751722
2884,180122.61169298852
2885,149642.27856476037
2886,182676.9075889911
2887,114534.67202435357
2888,140785.41869495323
2889,68782.64727655254
2890,80462.87228952142
2891,160393.041098122
2892,70948.51491714621
2893,114623.32654066756
2894,66125.06227066874
2895,285151.8628357768
2896,263823.22080437274
2897,188403.33620800206
2898,170707.90146281518
2899,246549.50871606954
2900,143675.8771068719
2901,186174.1803611857
2902,184139.8704814977
2903,312811.48988105124
2904,321108.4732854454
2905,95757.37801257457
2906,190268.7952848357
2907,100701.69336834732
2908,120882.8483254095
2909,152186.1629883089
2910,80920.56764048027
2911,106358.38472831078
2912,148125.7005926734
2913,105820.69121751336
2914,91664.08894637105
2915,91664.08894637105
2916,105820.69121751336
2917,138703.82669283348
2918,112296.59855216742
2919,217629.82248225182
